#    L    TT             EE             TE             PP             TP          
  2038   0.219703E+03   0.611130E+01  -0.178037E+02   0.598427E+05   0.104972E+02
  2039   0.219744E+03   0.605024E+01  -0.176694E+02   0.597730E+05   0.104761E+02
  2040   0.219777E+03   0.598970E+01  -0.175334E+02   0.597033E+05   0.104543E+02
  2041   0.219790E+03   0.592967E+01  -0.173944E+02   0.596338E+05   0.104318E+02
  2042   0.219803E+03   0.587037E+01  -0.172536E+02   0.595643E+05   0.104088E+02
  2043   0.219794E+03   0.581167E+01  -0.171090E+02   0.594949E+05   0.103850E+02
  2044   0.219794E+03   0.575355E+01  -0.169627E+02   0.594256E+05   0.103606E+02
  2045   0.219772E+03   0.569610E+01  -0.168139E+02   0.593565E+05   0.103355E+02
  2046   0.219751E+03   0.563931E+01  -0.166635E+02   0.592874E+05   0.103098E+02
  2047   0.219708E+03   0.558318E+01  -0.165106E+02   0.592184E+05   0.102834E+02
  2048   0.219658E+03   0.552779E+01  -0.163545E+02   0.591495E+05   0.102563E+02
  2049   0.219602E+03   0.547314E+01  -0.161975E+02   0.590807E+05   0.102286E+02
  2050   0.219531E+03   0.541916E+01  -0.160373E+02   0.590120E+05   0.102002E+02
  2051   0.219439E+03   0.536591E+01  -0.158761E+02   0.589434E+05   0.101711E+02
  2052   0.219354E+03   0.531347E+01  -0.157124E+02   0.588749E+05   0.101413E+02
  2053   0.219248E+03   0.526178E+01  -0.155463E+02   0.588065E+05   0.101110E+02
  2054   0.219136E+03   0.521083E+01  -0.153791E+02   0.587382E+05   0.100799E+02
  2055   0.219008E+03   0.516062E+01  -0.152103E+02   0.586699E+05   0.100483E+02
  2056   0.218874E+03   0.511131E+01  -0.150397E+02   0.586018E+05   0.100162E+02
  2057   0.218733E+03   0.506282E+01  -0.148667E+02   0.585338E+05   0.998339E+01
  2058   0.218578E+03   0.501507E+01  -0.146934E+02   0.584658E+05   0.995008E+01
  2059   0.218416E+03   0.496823E+01  -0.145176E+02   0.583980E+05   0.991623E+01
  2060   0.218239E+03   0.492206E+01  -0.143401E+02   0.583302E+05   0.988188E+01
  2061   0.218055E+03   0.487687E+01  -0.141617E+02   0.582626E+05   0.984702E+01
  2062   0.217857E+03   0.483258E+01  -0.139822E+02   0.581950E+05   0.981168E+01
  2063   0.217652E+03   0.478913E+01  -0.138010E+02   0.581275E+05   0.977588E+01
  2064   0.217424E+03   0.474658E+01  -0.136188E+02   0.580602E+05   0.973964E+01
  2065   0.217190E+03   0.470493E+01  -0.134356E+02   0.579929E+05   0.970297E+01
  2066   0.216956E+03   0.466420E+01  -0.132521E+02   0.579257E+05   0.966589E+01
  2067   0.216700E+03   0.462430E+01  -0.130670E+02   0.578586E+05   0.962842E+01
  2068   0.216429E+03   0.458531E+01  -0.128815E+02   0.577916E+05   0.959058E+01
  2069   0.216159E+03   0.454731E+01  -0.126943E+02   0.577247E+05   0.955238E+01
  2070   0.215866E+03   0.451023E+01  -0.125076E+02   0.576578E+05   0.951384E+01
  2071   0.215566E+03   0.447406E+01  -0.123199E+02   0.575911E+05   0.947498E+01
  2072   0.215259E+03   0.443889E+01  -0.121312E+02   0.575245E+05   0.943582E+01
  2073   0.214938E+03   0.440463E+01  -0.119423E+02   0.574579E+05   0.939637E+01
  2074   0.214609E+03   0.437129E+01  -0.117530E+02   0.573915E+05   0.935666E+01
  2075   0.214265E+03   0.433888E+01  -0.115628E+02   0.573251E+05   0.931669E+01
  2076   0.213906E+03   0.430747E+01  -0.113723E+02   0.572588E+05   0.927650E+01
  2077   0.213548E+03   0.427705E+01  -0.111823E+02   0.571927E+05   0.923608E+01
  2078   0.213175E+03   0.424756E+01  -0.109912E+02   0.571266E+05   0.919548E+01
  2079   0.212772E+03   0.421908E+01  -0.108007E+02   0.570606E+05   0.915469E+01
  2080   0.212383E+03   0.419152E+01  -0.106091E+02   0.569947E+05   0.911374E+01
  2081   0.211973E+03   0.416505E+01  -0.104188E+02   0.569289E+05   0.907265E+01
  2082   0.211555E+03   0.413943E+01  -0.102274E+02   0.568631E+05   0.903143E+01
  2083   0.211129E+03   0.411482E+01  -0.100380E+02   0.567975E+05   0.899010E+01
  2084   0.210682E+03   0.409129E+01  -0.984757E+01   0.567319E+05   0.894868E+01
  2085   0.210241E+03   0.406863E+01  -0.965686E+01   0.566665E+05   0.890719E+01
  2086   0.209778E+03   0.404698E+01  -0.946663E+01   0.566011E+05   0.886564E+01
  2087   0.209308E+03   0.402635E+01  -0.927760E+01   0.565358E+05   0.882406E+01
  2088   0.208822E+03   0.400665E+01  -0.908904E+01   0.564707E+05   0.878246E+01
  2089   0.208336E+03   0.398798E+01  -0.890020E+01   0.564056E+05   0.874085E+01
  2090   0.207828E+03   0.397025E+01  -0.871256E+01   0.563406E+05   0.869926E+01
  2091   0.207327E+03   0.395354E+01  -0.852538E+01   0.562756E+05   0.865770E+01
  2092   0.206803E+03   0.393770E+01  -0.833941E+01   0.562108E+05   0.861619E+01
  2093   0.206264E+03   0.392289E+01  -0.815241E+01   0.561461E+05   0.857476E+01
  2094   0.205725E+03   0.390910E+01  -0.796735E+01   0.560814E+05   0.853340E+01
  2095   0.205178E+03   0.389618E+01  -0.778350E+01   0.560168E+05   0.849215E+01
  2096   0.204616E+03   0.388437E+01  -0.760098E+01   0.559524E+05   0.845103E+01
  2097   0.204046E+03   0.387337E+01  -0.741885E+01   0.558880E+05   0.841004E+01
  2098   0.203468E+03   0.386340E+01  -0.723829E+01   0.558237E+05   0.836921E+01
  2099   0.202883E+03   0.385431E+01  -0.705773E+01   0.557595E+05   0.832855E+01
  2100   0.202289E+03   0.384633E+01  -0.687948E+01   0.556953E+05   0.828809E+01
  2101   0.201680E+03   0.383916E+01  -0.670205E+01   0.556313E+05   0.824783E+01
  2102   0.201064E+03   0.383295E+01  -0.652581E+01   0.555673E+05   0.820778E+01
  2103   0.200439E+03   0.382764E+01  -0.635100E+01   0.555035E+05   0.816793E+01
  2104   0.199814E+03   0.382328E+01  -0.617754E+01   0.554397E+05   0.812828E+01
  2105   0.199166E+03   0.381975E+01  -0.600552E+01   0.553760E+05   0.808882E+01
  2106   0.198517E+03   0.381726E+01  -0.583500E+01   0.553124E+05   0.804955E+01
  2107   0.197861E+03   0.381558E+01  -0.566607E+01   0.552489E+05   0.801047E+01
  2108   0.197189E+03   0.381481E+01  -0.549873E+01   0.551855E+05   0.797158E+01
  2109   0.196524E+03   0.381493E+01  -0.533299E+01   0.551221E+05   0.793286E+01
  2110   0.195844E+03   0.381594E+01  -0.516900E+01   0.550588E+05   0.789432E+01
  2111   0.195155E+03   0.381771E+01  -0.500676E+01   0.549957E+05   0.785595E+01
  2112   0.194459E+03   0.382046E+01  -0.484628E+01   0.549326E+05   0.781774E+01
  2113   0.193755E+03   0.382388E+01  -0.468778E+01   0.548696E+05   0.777970E+01
  2114   0.193050E+03   0.382821E+01  -0.453112E+01   0.548067E+05   0.774182E+01
  2115   0.192329E+03   0.383344E+01  -0.437637E+01   0.547438E+05   0.770409E+01
  2116   0.191615E+03   0.383958E+01  -0.422363E+01   0.546811E+05   0.766652E+01
  2117   0.190886E+03   0.384669E+01  -0.407310E+01   0.546184E+05   0.762909E+01
  2118   0.190149E+03   0.385428E+01  -0.392443E+01   0.545559E+05   0.759181E+01
  2119   0.189411E+03   0.386277E+01  -0.377799E+01   0.544934E+05   0.755467E+01
  2120   0.188657E+03   0.387195E+01  -0.363364E+01   0.544310E+05   0.751767E+01
  2121   0.187903E+03   0.388204E+01  -0.349160E+01   0.543686E+05   0.748079E+01
  2122   0.187141E+03   0.389275E+01  -0.335173E+01   0.543064E+05   0.744405E+01
  2123   0.186378E+03   0.390423E+01  -0.321418E+01   0.542442E+05   0.740743E+01
  2124   0.185614E+03   0.391640E+01  -0.307888E+01   0.541822E+05   0.737093E+01
  2125   0.184835E+03   0.392941E+01  -0.294591E+01   0.541202E+05   0.733455E+01
  2126   0.184062E+03   0.394290E+01  -0.281535E+01   0.540583E+05   0.729828E+01
  2127   0.183274E+03   0.395731E+01  -0.268727E+01   0.539965E+05   0.726213E+01
  2128   0.182493E+03   0.397226E+01  -0.256154E+01   0.539347E+05   0.722607E+01
  2129   0.181696E+03   0.398785E+01  -0.243830E+01   0.538731E+05   0.719012E+01
  2130   0.180898E+03   0.400413E+01  -0.231756E+01   0.538115E+05   0.715427E+01
  2131   0.180099E+03   0.402119E+01  -0.219939E+01   0.537500E+05   0.711851E+01
  2132   0.179299E+03   0.403873E+01  -0.208366E+01   0.536886E+05   0.708284E+01
  2133   0.178492E+03   0.405698E+01  -0.197066E+01   0.536273E+05   0.704725E+01
  2134   0.177683E+03   0.407579E+01  -0.186024E+01   0.535661E+05   0.701175E+01
  2135   0.176866E+03   0.409523E+01  -0.175227E+01   0.535049E+05   0.697632E+01
  2136   0.176048E+03   0.411508E+01  -0.164720E+01   0.534438E+05   0.694097E+01
  2137   0.175230E+03   0.413564E+01  -0.154465E+01   0.533828E+05   0.690570E+01
  2138   0.174403E+03   0.415669E+01  -0.144486E+01   0.533219E+05   0.687048E+01
  2139   0.173583E+03   0.417830E+01  -0.134774E+01   0.532611E+05   0.683533E+01
  2140   0.172754E+03   0.420041E+01  -0.125332E+01   0.532004E+05   0.680024E+01
  2141   0.171932E+03   0.422286E+01  -0.116173E+01   0.531397E+05   0.676521E+01
  2142   0.171094E+03   0.424596E+01  -0.107285E+01   0.530791E+05   0.673022E+01
  2143   0.170255E+03   0.426947E+01  -0.986803E+00   0.530186E+05   0.669528E+01
  2144   0.169416E+03   0.429341E+01  -0.903390E+00   0.529582E+05   0.666039E+01
  2145   0.168583E+03   0.431784E+01  -0.822982E+00   0.528979E+05   0.662554E+01
  2146   0.167741E+03   0.434263E+01  -0.745240E+00   0.528376E+05   0.659072E+01
  2147   0.166898E+03   0.436784E+01  -0.670363E+00   0.527774E+05   0.655593E+01
  2148   0.166070E+03   0.439355E+01  -0.598331E+00   0.527173E+05   0.652117E+01
  2149   0.165233E+03   0.441962E+01  -0.529097E+00   0.526573E+05   0.648644E+01
  2150   0.164387E+03   0.444597E+01  -0.462710E+00   0.525974E+05   0.645172E+01
  2151   0.163548E+03   0.447268E+01  -0.399173E+00   0.525375E+05   0.641702E+01
  2152   0.162708E+03   0.449974E+01  -0.338462E+00   0.524778E+05   0.638234E+01
  2153   0.161867E+03   0.452709E+01  -0.280626E+00   0.524181E+05   0.634768E+01
  2154   0.161025E+03   0.455472E+01  -0.225640E+00   0.523585E+05   0.631304E+01
  2155   0.160189E+03   0.458263E+01  -0.173501E+00   0.522989E+05   0.627843E+01
  2156   0.159353E+03   0.461083E+01  -0.124200E+00   0.522395E+05   0.624384E+01
  2157   0.158515E+03   0.463923E+01  -0.777554E-01   0.521801E+05   0.620927E+01
  2158   0.157684E+03   0.466792E+01  -0.341507E-01   0.521208E+05   0.617474E+01
  2159   0.156845E+03   0.469682E+01   0.661699E-02   0.520616E+05   0.614023E+01
  2160   0.156012E+03   0.472585E+01   0.445504E-01   0.520024E+05   0.610575E+01
  2161   0.155178E+03   0.475509E+01   0.796580E-01   0.519434E+05   0.607131E+01
  2162   0.154351E+03   0.478453E+01   0.111937E+00   0.518844E+05   0.603690E+01
  2163   0.153523E+03   0.481404E+01   0.141402E+00   0.518255E+05   0.600253E+01
  2164   0.152694E+03   0.484368E+01   0.168060E+00   0.517667E+05   0.596820E+01
  2165   0.151871E+03   0.487361E+01   0.191916E+00   0.517079E+05   0.593391E+01
  2166   0.151055E+03   0.490345E+01   0.212977E+00   0.516493E+05   0.589965E+01
  2167   0.150231E+03   0.493334E+01   0.231252E+00   0.515907E+05   0.586545E+01
  2168   0.149413E+03   0.496345E+01   0.246757E+00   0.515322E+05   0.583128E+01
  2169   0.148609E+03   0.499347E+01   0.259511E+00   0.514737E+05   0.579716E+01
  2170   0.147804E+03   0.502362E+01   0.269532E+00   0.514154E+05   0.576309E+01
  2171   0.146992E+03   0.505368E+01   0.276837E+00   0.513571E+05   0.572908E+01
  2172   0.146193E+03   0.508381E+01   0.281441E+00   0.512989E+05   0.569511E+01
  2173   0.145400E+03   0.511384E+01   0.283364E+00   0.512408E+05   0.566119E+01
  2174   0.144607E+03   0.514401E+01   0.282627E+00   0.511827E+05   0.562733E+01
  2175   0.143813E+03   0.517402E+01   0.279245E+00   0.511248E+05   0.559353E+01
  2176   0.143026E+03   0.520387E+01   0.273240E+00   0.510669E+05   0.555978E+01
  2177   0.142260E+03   0.523377E+01   0.264636E+00   0.510091E+05   0.552610E+01
  2178   0.141486E+03   0.526351E+01   0.253449E+00   0.509513E+05   0.549247E+01
  2179   0.140712E+03   0.529317E+01   0.239700E+00   0.508937E+05   0.545891E+01
  2180   0.139943E+03   0.532266E+01   0.223415E+00   0.508361E+05   0.542542E+01
  2181   0.139182E+03   0.535206E+01   0.204610E+00   0.507786E+05   0.539199E+01
  2182   0.138427E+03   0.538130E+01   0.183310E+00   0.507212E+05   0.535863E+01
  2183   0.137672E+03   0.541038E+01   0.159571E+00   0.506638E+05   0.532533E+01
  2184   0.136923E+03   0.543922E+01   0.133388E+00   0.506065E+05   0.529211E+01
  2185   0.136181E+03   0.546783E+01   0.104807E+00   0.505493E+05   0.525897E+01
  2186   0.135445E+03   0.549634E+01   0.738607E-01   0.504922E+05   0.522590E+01
  2187   0.134724E+03   0.552455E+01   0.405672E-01   0.504351E+05   0.519290E+01
  2188   0.133995E+03   0.555259E+01   0.497344E-02   0.503782E+05   0.515999E+01
  2189   0.133279E+03   0.558032E+01  -0.329032E-01   0.503213E+05   0.512715E+01
  2190   0.132578E+03   0.560774E+01  -0.730229E-01   0.502645E+05   0.509439E+01
  2191   0.131869E+03   0.563500E+01  -0.115368E+00   0.502077E+05   0.506172E+01
  2192   0.131174E+03   0.566180E+01  -0.159907E+00   0.501510E+05   0.502914E+01
  2193   0.130479E+03   0.568836E+01  -0.206599E+00   0.500944E+05   0.499664E+01
  2194   0.129797E+03   0.571469E+01  -0.255419E+00   0.500379E+05   0.496423E+01
  2195   0.129115E+03   0.574062E+01  -0.306388E+00   0.499815E+05   0.493190E+01
  2196   0.128447E+03   0.576618E+01  -0.359362E+00   0.499251E+05   0.489967E+01
  2197   0.127786E+03   0.579142E+01  -0.414322E+00   0.498688E+05   0.486754E+01
  2198   0.127124E+03   0.581628E+01  -0.471274E+00   0.498126E+05   0.483550E+01
  2199   0.126469E+03   0.584075E+01  -0.530223E+00   0.497564E+05   0.480355E+01
  2200   0.125829E+03   0.586484E+01  -0.591099E+00   0.497003E+05   0.477171E+01
  2201   0.125195E+03   0.588862E+01  -0.653758E+00   0.496443E+05   0.473996E+01
  2202   0.124561E+03   0.591186E+01  -0.718498E+00   0.495884E+05   0.470831E+01
  2203   0.123948E+03   0.593478E+01  -0.784728E+00   0.495325E+05   0.467674E+01
  2204   0.123327E+03   0.595725E+01  -0.852819E+00   0.494768E+05   0.464526E+01
  2205   0.122728E+03   0.597918E+01  -0.922549E+00   0.494211E+05   0.461386E+01
  2206   0.122129E+03   0.600071E+01  -0.993996E+00   0.493654E+05   0.458254E+01
  2207   0.121536E+03   0.602179E+01  -0.106694E+01   0.493099E+05   0.455128E+01
  2208   0.120958E+03   0.604246E+01  -0.114137E+01   0.492544E+05   0.452009E+01
  2209   0.120380E+03   0.606253E+01  -0.121745E+01   0.491990E+05   0.448895E+01
  2210   0.119815E+03   0.608212E+01  -0.129511E+01   0.491436E+05   0.445787E+01
  2211   0.119258E+03   0.610132E+01  -0.137411E+01   0.490883E+05   0.442683E+01
  2212   0.118708E+03   0.611982E+01  -0.145461E+01   0.490331E+05   0.439583E+01
  2213   0.118165E+03   0.613792E+01  -0.153640E+01   0.489780E+05   0.436488E+01
  2214   0.117629E+03   0.615548E+01  -0.161939E+01   0.489230E+05   0.433395E+01
  2215   0.117100E+03   0.617257E+01  -0.170380E+01   0.488680E+05   0.430305E+01
  2216   0.116577E+03   0.618895E+01  -0.178936E+01   0.488131E+05   0.427217E+01
  2217   0.116070E+03   0.620486E+01  -0.187605E+01   0.487582E+05   0.424131E+01
  2218   0.115562E+03   0.622014E+01  -0.196395E+01   0.487035E+05   0.421046E+01
  2219   0.115076E+03   0.623487E+01  -0.205291E+01   0.486488E+05   0.417961E+01
  2220   0.114590E+03   0.624913E+01  -0.214294E+01   0.485942E+05   0.414876E+01
  2221   0.114103E+03   0.626275E+01  -0.223403E+01   0.485396E+05   0.411791E+01
  2222   0.113639E+03   0.627574E+01  -0.232590E+01   0.484851E+05   0.408704E+01
  2223   0.113182E+03   0.628810E+01  -0.241868E+01   0.484307E+05   0.405616E+01
  2224   0.112724E+03   0.629998E+01  -0.251239E+01   0.483764E+05   0.402526E+01
  2225   0.112274E+03   0.631122E+01  -0.260680E+01   0.483221E+05   0.399434E+01
  2226   0.111838E+03   0.632176E+01  -0.270198E+01   0.482680E+05   0.396338E+01
  2227   0.111409E+03   0.633173E+01  -0.279794E+01   0.482138E+05   0.393238E+01
  2228   0.110988E+03   0.634100E+01  -0.289461E+01   0.481598E+05   0.390134E+01
  2229   0.110582E+03   0.634970E+01  -0.299168E+01   0.481058E+05   0.387026E+01
  2230   0.110175E+03   0.635776E+01  -0.308953E+01   0.480519E+05   0.383912E+01
  2231   0.109783E+03   0.636518E+01  -0.318780E+01   0.479981E+05   0.380792E+01
  2232   0.109391E+03   0.637196E+01  -0.328662E+01   0.479443E+05   0.377666E+01
  2233   0.109014E+03   0.637810E+01  -0.338578E+01   0.478906E+05   0.374533E+01
  2234   0.108651E+03   0.638360E+01  -0.348536E+01   0.478370E+05   0.371393E+01
  2235   0.108296E+03   0.638853E+01  -0.358536E+01   0.477834E+05   0.368245E+01
  2236   0.107948E+03   0.639274E+01  -0.368554E+01   0.477299E+05   0.365088E+01
  2237   0.107600E+03   0.639623E+01  -0.378608E+01   0.476765E+05   0.361923E+01
  2238   0.107260E+03   0.639914E+01  -0.388703E+01   0.476232E+05   0.358748E+01
  2239   0.106934E+03   0.640141E+01  -0.398788E+01   0.475699E+05   0.355562E+01
  2240   0.106601E+03   0.640303E+01  -0.408879E+01   0.475167E+05   0.352367E+01
  2241   0.106283E+03   0.640393E+01  -0.418989E+01   0.474636E+05   0.349160E+01
  2242   0.105987E+03   0.640417E+01  -0.429105E+01   0.474105E+05   0.345942E+01
  2243   0.105714E+03   0.640377E+01  -0.439197E+01   0.473575E+05   0.342711E+01
  2244   0.105426E+03   0.640270E+01  -0.449301E+01   0.473046E+05   0.339468E+01
  2245   0.105145E+03   0.640092E+01  -0.459397E+01   0.472517E+05   0.336211E+01
  2246   0.104872E+03   0.639855E+01  -0.469483E+01   0.471989E+05   0.332941E+01
  2247   0.104614E+03   0.639552E+01  -0.479554E+01   0.471462E+05   0.329657E+01
  2248   0.104355E+03   0.639176E+01  -0.489600E+01   0.470935E+05   0.326358E+01
  2249   0.104105E+03   0.638742E+01  -0.499609E+01   0.470410E+05   0.323043E+01
  2250   0.103869E+03   0.638234E+01  -0.509609E+01   0.469884E+05   0.319713E+01
  2251   0.103634E+03   0.637668E+01  -0.519556E+01   0.469360E+05   0.316367E+01
  2252   0.103406E+03   0.637028E+01  -0.529479E+01   0.468836E+05   0.313006E+01
  2253   0.103194E+03   0.636330E+01  -0.539357E+01   0.468313E+05   0.309633E+01
  2254   0.102989E+03   0.635565E+01  -0.549188E+01   0.467791E+05   0.306250E+01
  2255   0.102784E+03   0.634741E+01  -0.558965E+01   0.467269E+05   0.302857E+01
  2256   0.102594E+03   0.633843E+01  -0.568695E+01   0.466748E+05   0.299458E+01
  2257   0.102405E+03   0.632886E+01  -0.578364E+01   0.466227E+05   0.296055E+01
  2258   0.102223E+03   0.631862E+01  -0.587962E+01   0.465708E+05   0.292648E+01
  2259   0.102056E+03   0.630771E+01  -0.597521E+01   0.465189E+05   0.289241E+01
  2260   0.101890E+03   0.629621E+01  -0.606994E+01   0.464670E+05   0.285835E+01
  2261   0.101731E+03   0.628404E+01  -0.616383E+01   0.464153E+05   0.282431E+01
  2262   0.101580E+03   0.627134E+01  -0.625693E+01   0.463635E+05   0.279033E+01
  2263   0.101437E+03   0.625797E+01  -0.634932E+01   0.463119E+05   0.275641E+01
  2264   0.101294E+03   0.624393E+01  -0.644055E+01   0.462603E+05   0.272259E+01
  2265   0.101151E+03   0.622936E+01  -0.653100E+01   0.462088E+05   0.268887E+01
  2266   0.101024E+03   0.621419E+01  -0.662057E+01   0.461574E+05   0.265527E+01
  2267   0.100911E+03   0.619842E+01  -0.670884E+01   0.461060E+05   0.262183E+01
  2268   0.100799E+03   0.618197E+01  -0.679667E+01   0.460547E+05   0.258855E+01
  2269   0.100688E+03   0.616499E+01  -0.688379E+01   0.460035E+05   0.255545E+01
  2270   0.100584E+03   0.614748E+01  -0.696957E+01   0.459523E+05   0.252256E+01
  2271   0.100495E+03   0.612936E+01  -0.705404E+01   0.459012E+05   0.248989E+01
  2272   0.100407E+03   0.611071E+01  -0.713717E+01   0.458502E+05   0.245746E+01
  2273   0.100319E+03   0.609130E+01  -0.721898E+01   0.457992E+05   0.242530E+01
  2274   0.100246E+03   0.607143E+01  -0.730019E+01   0.457483E+05   0.239341E+01
  2275   0.100167E+03   0.605110E+01  -0.738007E+01   0.456975E+05   0.236183E+01
  2276   0.100110E+03   0.603016E+01  -0.745787E+01   0.456467E+05   0.233057E+01
